ID,Aspect,Category,Opinion,Gold_VA,Pred_VA,cTP_semantic,VA_distance,combined_score
rest16_quad_train_952,service,service#general,speedy,7.67#7.50,7.42#7.40,1.0,0.0237992909558247,0.9762007090441753
rest16_quad_test_299,pizza,food#quality,delicious,7.75#7.38,7.95#7.92,1.0,0.050898182678755836,0.9491018173212442
rest16_quad_test_299,salads,food#quality,fantastic,7.88#7.75,7.92#7.94,1.0,0.01716191277218251,0.9828380872278175
rest16_quad_test_36,fish,food#quality,excellent,8.38#8.38,7.87#7.85,1.0,0.06501201811972933,0.9349879818802707
rest16_quad_train_1053,food,food#quality,good,7.25#7.50,6.86#6.86,0.9134095112482706,0.06624410351118047,0.8471654077370901
rest16_quad_train_732,null,restaurant#general,null,5.00#5.00,5.03#5.42,1.0,0.0372176873273985,0.9627823126726015
rest16_quad_train_686,place,location#general,great,7.00#7.17,7.70#7.66,0.9498179157574972,0.07552420969464031,0.8742937060628568
rest16_quad_train_725,null,restaurant#general,null,4.00#5.00,5.00#5.43,1.0,0.09621346709271003,0.9037865329072899
rest16_quad_test_392,null,restaurant#general,null,5.90#5.80,4.99#5.39,1.0,0.08822024994296945,0.9117797500570306
rest16_quad_test_529,null,service#general,null,5.00#5.00,4.92#5.40,1.0,0.036055512754639925,0.9639444872453601
rest16_quad_train_981,servers,service#general,very attentive,8.00#8.00,7.88#7.90,1.0,0.013806701271484062,0.9861932987285159
rest16_quad_train_981,servers,service#general,quite attractive,8.00#8.00,7.76#7.76,1.0,0.030000000000000023,0.97
rest16_quad_train_981,servers,service#general,friendly,8.00#8.00,7.84#7.82,1.0,0.021286732957407992,0.978713267042592
rest16_quad_test_75,food,food#quality,mediocre,5.38#5.25,4.43#5.78,1.0,0.09615254806816097,0.903847451931839
rest16_quad_train_400,lox,food#quality,always fresh,7.12#6.00,7.75#7.76,1.0,0.16522948057171877,0.8347705194282813
rest16_quad_train_616,waiter,service#general,very nice,7.50#7.50,7.45#7.40,0.9465721448262533,0.00988211768802615,0.9366900271382271
rest16_quad_dev_131,food,food#quality,amazing,8.00#8.17,7.90#7.91,1.0,0.024622144504490233,0.9753778554955098
rest16_quad_test_20,mioposto,restaurant#general,highly recommend,7.50#7.25,7.88#7.88,0.9074348012606303,0.06503004113484781,0.8424047601257825
rest16_quad_test_123,restaurant,restaurant#general,absolutely horrible,2.33#7.50,2.45#7.27,0.9794118404388428,0.022929920409805214,0.9564819200290375
rest16_quad_train_298,food,food#quality,delicious,7.83#7.83,7.93#7.91,1.0,0.01131923142267175,0.9886807685773282
rest16_quad_train_298,food,food#quality,authentic,7.33#7.17,7.82#7.83,0.9301000038782755,0.07265608198905307,0.8574439218892225
rest16_quad_train_107,null,food#prices,null,5.00#5.00,4.98#5.40,0.999999980131785,0.03539950564626577,0.9646004744855192
rest16_quad_train_107,toppings,food#prices,null,5.25#5.38,5.04#5.38,0.999999980131785,0.01856155300614687,0.9814384271256382
rest16_quad_train_413,menu,food#style_options,slightly limited,5.50#6.00,6.09#6.86,0.9067249496777853,0.09218273292759334,0.8145422167501919
rest16_quad_test_237,menu items,food#quality,hit,7.83#8.00,6.13#7.10,0.9488082130750021,0.17001838135919306,0.7787898317158091
rest16_quad_test_27,food,food#quality,great,7.33#7.67,7.71#7.69,1.0,0.033634060117684265,0.9663659398823158
rest16_quad_test_221,service,service#general,null,4.62#5.12,5.01#5.41,1.0,0.04295710069359893,0.9570428993064011
rest16_quad_train_1494,hot dog,food#quality,elevated,7.83#7.67,7.70#7.64,1.0,0.01179247641507075,0.9882075235849292
rest16_quad_train_1066,null,restaurant#general,null,4.83#5.00,4.96#5.44,1.0,0.04055282049377087,0.9594471795062292
rest16_quad_train_405,place,restaurant#general,totally overrated,3.83#5.17,2.69#6.74,1.0,0.17149389566395654,0.8285061043360434
rest16_quad_train_394,fish,food#quality,quality,7.75#7.88,7.78#7.75,1.0,0.01179247641507075,0.9882075235849292
rest16_quad_train_394,service,service#general,great,7.50#7.62,7.62#7.61,1.0,0.010643366478704008,0.989356633521296
rest16_quad_train_383,food,food#quality,expect,5.50#5.25,5.09#6.50,0.9492586056391398,0.11627687861307594,0.8329817270260639
rest16_quad_train_1088,seafood dynamite,food#quality,otherworldly,8.12#8.38,7.69#7.78,1.0,0.06524592899177692,0.934754071008223
rest16_quad_test_16,service,service#general,worst,1.88#7.88,2.47#6.96,0.9522389570871989,0.09660243915140031,0.8556365179357985
rest16_quad_test_10,meal,food#quality,delicious,7.83#7.83,7.92#7.87,1.0,0.008705242673240065,0.99129475732676
rest16_quad_test_131,place,restaurant#general,null,4.50#5.00,4.96#5.41,1.0,0.05446472482258586,0.9455352751774141
rest16_quad_train_82,place,restaurant#miscellaneous,japanese,7.12#7.12,6.28#6.83,0.9277262091636658,0.07854636369686377,0.849179845466802
rest16_quad_train_836,food,food#quality,exceptional,7.83#8.00,7.87#7.89,1.0,0.010345590848279308,0.9896544091517206
rest16_quad_train_836,service,service#general,more wonderful,7.83#8.00,7.90#7.94,0.9377745389938354,0.008149003006503308,0.9296255359873321
rest16_quad_train_776,ginger house,restaurant#general,always good,7.50#7.62,6.86#6.87,1.0,0.08714660779399273,0.9128533922060073
rest16_quad_train_1162,mens bathroom,ambience#general,disgusting,1.17#8.83,2.39#7.24,1.0,0.17714092200843937,0.8228590779915607
rest16_quad_train_374,food,food#quality,great,7.00#7.17,7.69#7.70,1.0,0.07690294207636016,0.9230970579236398
rest16_quad_train_662,wait staff,service#general,kind,7.25#7.25,5.89#6.49,1.0,0.1377043935392041,0.8622956064607958
rest16_quad_train_242,sushi,food#quality,pretty below average,4.00#5.17,4.45#5.67,0.9806250731150309,0.0594571799701264,0.9211678931449044
rest16_quad_train_242,tuna,food#quality,soggy,3.67#5.17,3.81#5.75,1.0,0.05273755777432247,0.9472624422256776
rest16_quad_train_242,rolls,food#quality,no flavor,3.17#5.00,3.94#5.83,0.9775943756103516,0.10007028779812716,0.8775240878122244
rest16_quad_train_655,strawberry daiquiries,drinks#quality,wonderful,7.67#7.50,7.92#7.95,0.9468970696131388,0.045500686808003246,0.9013963828051356
rest16_quad_train_208,red eye,restaurant#general,never been disappointed,7.12#7.12,3.91#5.92,0.9504436651865641,0.30290391422033486,0.6475397509662293
rest16_quad_train_529,place,restaurant#general,loved,7.88#7.62,7.77#7.75,0.9400813976923624,0.015051993223490379,0.925029404468872
rest16_quad_train_62,view,location#general,null,6.17#5.50,5.07#5.39,0.9188017050425211,0.09771210902441925,0.8210895960181018
rest16_quad_train_635,mare,restaurant#general,best,7.90#7.50,7.84#7.81,1.0,0.027908891952207606,0.9720911080477924
rest16_quad_dev_155,family seafood entree,food#quality,very good,7.67#7.33,7.01#7.02,1.0,0.06445080488248385,0.9355491951175161
rest16_quad_test_513,null,restaurant#prices,null,5.00#5.00,4.83#5.41,0.9237739046414694,0.03923088706618805,0.8845430175752813
rest16_quad_dev_65,food,food#quality,wonderful,7.75#7.75,7.91#7.94,1.0,0.021955210087812902,0.9780447899121871
rest16_quad_dev_65,drinks,drinks#quality,wonderful,7.75#7.75,7.91#7.95,0.9597441355387369,0.02263846284534356,0.9371056726933934
rest16_quad_dev_65,staff,service#general,wonderful,7.75#7.75,7.90#7.94,1.0,0.021396553460779656,0.9786034465392204
rest16_quad_dev_65,mileau,ambience#general,wonderful,7.75#7.75,7.92#7.95,1.0,0.02320088899158824,0.9767991110084118
rest16_quad_train_1382,modern japanese brasserie,restaurant#general,favorite,7.75#8.00,7.92#7.91,0.9705404837926229,0.01700183813591929,0.9535386456567037
rest16_quad_train_1382,modern japanese brasserie,restaurant#general,most romantic,7.62#7.88,7.86#7.89,0.9765517910321554,0.0212316096893288,0.9553201813428266
rest16_quad_test_370,scallops,food#quality,tasty,7.25#7.38,7.43#7.45,1.0,0.017070625354684565,0.9829293746453154
rest16_quad_train_44,null,restaurant#general,null,5.80#5.70,4.97#5.42,1.0,0.07742435824725963,0.9225756417527404
rest16_quad_train_1418,atmosphere,ambience#general,great,8.00#8.00,7.67#7.63,1.0,0.043821370357395265,0.9561786296426047
rest16_quad_train_110,null,restaurant#general,null,2.80#6.80,4.98#5.43,1.0,0.22757725336685125,0.7724227466331488
rest16_quad_train_275,null,restaurant#general,null,5.62#5.38,4.95#5.42,1.0,0.059325637375421424,0.9406743626245786
rest16_quad_train_637,pizzas,food#quality,terrific,7.50#7.50,7.76#7.75,1.0,0.0318811268621421,0.9681188731378579
rest16_quad_train_1137,veal,food#quality,incredible,8.00#7.83,7.89#7.95,1.0,0.014388580541526698,0.9856114194584733
rest16_quad_train_485,svc,service#general,a bit rude,2.33#7.83,2.56#6.91,1.0,0.08381993348840118,0.9161800665115988
rest16_quad_train_485,restaurant,restaurant#general,must,7.50#7.67,4.89#6.42,1.0,0.25578616557585754,0.7442138344241425
rest16_quad_train_929,portion sizes,food#style_options,huge,7.88#7.88,7.70#7.65,0.9321425755818685,0.02581484553507918,0.9063277300467893
rest16_quad_train_929,sushi,food#quality,good,7.50#7.50,6.81#6.82,1.0,0.08562728099151579,0.9143727190084843
rest16_quad_train_504,seafood,food#quality,really good,7.38#7.50,6.85#6.83,0.9452383915583292,0.07550869155269478,0.8697297000056344
rest16_quad_test_478,null,restaurant#general,null,5.25#5.25,5.05#5.41,0.925257662932078,0.02263846284534356,0.9026192000867345
